id;screen_name;created_at;fav;rt;text;media1;media2;media3;media4;compound;neg;neu;pos
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642258116677885952"", ""1642258116677885952"")";petrogustavo;1/04/2023;2347;875;En el consejo de seguridad en Buenaventura. Análisis de confinamientos en su área rural. https://t.co/bxS6NsLlSR;"=HYPERLINK(""http://pbs.twimg.com/media/Fsp5DH0WYAMrBz3.jpg"", ""http://pbs.twimg.com/media/Fsp5DH0WYAMrBz3.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642210985594241027"", ""1642210985594241027"")";petrogustavo;1/04/2023;8314;2223;Felicitaciones a Angel Barajas. Medalla de oro en el mundial de gimnasia. https://t.co/jJMuYhuHvj;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642188992635437057"", ""1642188992635437057"")";petrogustavo;1/04/2023;6570;2877;"Somos el último lugar en la OCDE en comprensión de lectura según las pruebas PISA.

Este es el resultado de dejar deteriorar nuestro sistema educativo. https://t.co/zsELp048aF";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642160335397220352"", ""1642160335397220352"")";petrogustavo;1/04/2023;11915;5023;El objetivo es la captura de los grandes empresarios del narcotráfico y el lavado de dólares para acabar con su financiación a la guerra. https://t.co/K3LnovauKo;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642159100262862854"", ""1642159100262862854"")";petrogustavo;1/04/2023;1502;577;Vilma Velasquez, esposa de nuestro compañero desaparecido en 1985 Rafael Valencia, sera nuestra representante ante Haití. Vilma vive hace muchos años en Haití, tendrá la difícil tarea de ayudar al pueblo que nos ayudó en nuestra independencia. https://t.co/UI26IkRYln;"=HYPERLINK(""http://pbs.twimg.com/media/Fsoe_mCWwAEaOf8.jpg"", ""http://pbs.twimg.com/media/Fsoe_mCWwAEaOf8.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/Fsoe_sUXsAMbGqd.jpg"", ""http://pbs.twimg.com/media/Fsoe_sUXsAMbGqd.jpg"")";;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642154598092754946"", ""1642154598092754946"")";petrogustavo;1/04/2023;6812;2504;"El canciller de la Unión Europea, al igual que el gobierno de los EEUU, respaldan la conferencia internacional sobre la democracia en Venezuela que hemos convocado en la ciudad de Bogotá

https://t.co/EMwEzDhsHO";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1642152909541457921"", ""1642152909541457921"")";petrogustavo;1/04/2023;2886;1208;Las comunidades raizales se reunen con nuestra vicecanciller Elizabeth Taylor, tambien sanandresana, para analizar las consecuencias de los fallos de la Haya en el conflicto colombo nicaragüense. https://t.co/1QcMnxVLuu;"=HYPERLINK(""http://pbs.twimg.com/media/FsoZXcVWAAA7o6P.jpg"", ""http://pbs.twimg.com/media/FsoZXcVWAAA7o6P.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641997268898181120"", ""1641997268898181120"")";petrogustavo;1/04/2023;3751;1206;Con los paises garantes y negociadores del proceso de dialogo con el ELN. https://t.co/1XDyo0tQ3r;"=HYPERLINK(""http://pbs.twimg.com/media/FsmLy25X0AEDvyz.jpg"", ""http://pbs.twimg.com/media/FsmLy25X0AEDvyz.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641957505398980608"", ""1641957505398980608"")";petrogustavo;1/04/2023;10990;4531;Hemos logrado la tasa de desempleo más baja desde el año 2019. https://t.co/b9HkUHpvnb;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641955567873806340"", ""1641955567873806340"")";petrogustavo;1/04/2023;14821;5359;Quedó radicada la ponencia en la comisión séptima de la reforma a la salud con las firmas de conservadores, Pacto Histórico, de la U, comunes, bancada se la Paz y Verdes https://t.co/DL4wGUiVLw;"=HYPERLINK(""http://pbs.twimg.com/media/Fsll4k4WYAYIg9l.jpg"", ""http://pbs.twimg.com/media/Fsll4k4WYAYIg9l.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641937603287982081"", ""1641937603287982081"")";petrogustavo;31/03/2023;11223;3393;"Recibo de.las 8 universidades públicas del Caribe, el titulo "" Doctor Honoris Causa"" https://t.co/9DmiWrmaPr";"=HYPERLINK(""http://pbs.twimg.com/media/FslVhuzWIAEfkO3.jpg"", ""http://pbs.twimg.com/media/FslVhuzWIAEfkO3.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641863752965320704"", ""1641863752965320704"")";petrogustavo;31/03/2023;2957;1012;En el Congreso nacional de municipios en Cartagena https://t.co/T6a6rdW6MB;"=HYPERLINK(""http://pbs.twimg.com/media/FskSX7KWIAAUJIn.jpg"", ""http://pbs.twimg.com/media/FskSX7KWIAAUJIn.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641846384688234497"", ""1641846384688234497"")";petrogustavo;31/03/2023;6565;3357;"34 narcotraficantes con fines de extradición han sido capturados en los dos últimos meses.
 https://t.co/B1ksOYrbbV";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641808154429202433"", ""1641808154429202433"")";petrogustavo;31/03/2023;9243;3686;Tenemos alerta naranja por el cambio de sismología en el volcán del Ruiz. Alcaldes deben preparar los protocolos para este estado de alerta.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641604343081172993"", ""1641604343081172993"")";petrogustavo;31/03/2023;4250;1729;Celebro que unamos todas las experiencias y los esfuerzos en pro de construir, entre todos, una paz integral para Colombia. Agradezco a @JuanManSantos y a todo el equipo negociador que acompañó este Gobierno Escucha. https://t.co/ZATmRh0V91;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641522679650959360"", ""1641522679650959360"")";petrogustavo;30/03/2023;8220;2690;Suspenderé todos mis viajes para que el avión presidencial sea utilizado en medio de la crisis. Junto al equipo de @MinTransporteCo y @AerocivilCol evaluaremos las medidas a tomar para atender la emergencia aérea.;;;;;-6249;12;88;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641521258054467584"", ""1641521258054467584"")";petrogustavo;30/03/2023;15670;5399;Frente a la emergencia provocada por el cese de operaciones de las aerolíneas Viva Air y Ultra, he ordenado que todos los aviones de la FAC, incluido el avión presidencial, desde este momento sean dispuestos para el transporte de los usuarios afectados.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641219829230100482"", ""1641219829230100482"")";petrogustavo;29/03/2023;2786;1146;"En la ETCR Mariana Paez, excombatientes de las Farc, en Mesetas, Meta.

Cono agilizar los acuerdos de Paz. https://t.co/itiFgd0uaI";"=HYPERLINK(""http://pbs.twimg.com/media/FsbIlOnWYAMR2YX.jpg"", ""http://pbs.twimg.com/media/FsbIlOnWYAMR2YX.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641180964024926209"", ""1641180964024926209"")";petrogustavo;29/03/2023;4216;1925;"Lo que hacen con la dirigencia del movimiento juvenil popular al criminalizar la protesta es atroz y digno de dictaduras.
 https://t.co/8zh37tqeQP";;;;;4215;0;872;128
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641170847284047873"", ""1641170847284047873"")";petrogustavo;29/03/2023;4648;1985;"Entrego para la ""gerencia popular"" un nuevo predio de la SAE en Villavicencio.

Lo administrará la medallista olímpica Ubaldina Valoyes quien enseñará a 36 niños y niñas talentos, el deporte de las pesas https://t.co/BSGoDAIbry";;;;;4215;0;917;83
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641145371005943831"", ""1641145371005943831"")";petrogustavo;29/03/2023;2157;1030;Espero que el congreso permita reconocer al campesinado como un sujeto de derecho en Colombia. No se puede repetir lo que condenó a Colombia a la violencia. https://t.co/rd2LMtLA7N;;;;;-296;81;919;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641142574827044884"", ""1641142574827044884"")";petrogustavo;29/03/2023;3680;1547;https://t.co/pKnqyBdMFO;"=HYPERLINK(""http://pbs.twimg.com/media/FsaCeLXWcAIaFdG.jpg"", ""http://pbs.twimg.com/media/FsaCeLXWcAIaFdG.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641122409007792144"", ""1641122409007792144"")";petrogustavo;29/03/2023;4457;1630;"Muya bien EEUU por aceptar la propuesta de una conferencia internacional sobre la democracia en Venezuela. Un continente sin sanciones, en Paz y con mucha democracia.

https://t.co/39aJ5U9o5t";;;;;-5574;126;874;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641078267468734464"", ""1641078267468734464"")";petrogustavo;29/03/2023;10690;4015;He convocado a consulta a la delegación del gobierno en la mesa del ELN, países garantes y acompañantes. Un proceso de Paz debe ser serio y responsable con la sociedad colombiana.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641051983099330560"", ""1641051983099330560"")";petrogustavo;29/03/2023;11618;4335;Repudio total al ataque al pelotón del Ejército en el Catatumbo, 7 soldados que prestaban su servicio militar y 2 suboficiales, soldados de la Nación y del gobierno del cambio, asesinados por quienes hoy estan absolutamente alejados de la paz y del pueblo.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1641032000059457545"", ""1641032000059457545"")";petrogustavo;29/03/2023;19413;8490;Esta es una verdadera calumnia. Nadie en Colombia ha propuesto legalizar la Cocaína. El fiscal confunde campesinos cultivadores de hoja de coca con narcotraficantes, por eso las cárceles se llenan de campesinos y los narcotraficantes se pasean en helicópteros. https://t.co/nYGetRqvxP;;;;;34;0;941;59
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640908982821744642"", ""1640908982821744642"")";petrogustavo;29/03/2023;10577;4883;"Como ya ha sucedido antes,  tengo que desmentirte Camila.

En la Cámara de Comercio de Bogotá, como en muchas otras Camaras del país, nombre dos tenderos:

Roberto Robles (Tendero) y Marcela Morales (Representante de las Panaderías).

Espero que hagas la corrección. https://t.co/ttkSFxbj9t";;;;;34;0;943;57
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640894705771618304"", ""1640894705771618304"")";petrogustavo;29/03/2023;8826;3261;"Pongo la primera piedra para hacer la sede universitaria de la ESAP en Villavicencio.

La inversión será de 32.000 millones. https://t.co/0XvANzYERD";"=HYPERLINK(""http://pbs.twimg.com/media/FsWhBuRWcAMrYyR.jpg"", ""http://pbs.twimg.com/media/FsWhBuRWcAMrYyR.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FsWhCIeXoAIF5E8.jpg"", ""http://pbs.twimg.com/media/FsWhCIeXoAIF5E8.jpg"")";;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640886577529331712"", ""1640886577529331712"")";petrogustavo;29/03/2023;13755;4981;"Algun día en una fábula los ratones elegían como rey al gato.

En otra, las ovejas marchaban en favor de los lobos.";;;;;4019;0;886;114
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640870139582087169"", ""1640870139582087169"")";petrogustavo;29/03/2023;4929;1925;Alguna encuestadora miente por ahí. https://t.co/2hl8OSjafU;"=HYPERLINK(""http://pbs.twimg.com/media/FsWKsjjX0AAe9O9.jpg"", ""http://pbs.twimg.com/media/FsWKsjjX0AAe9O9.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640866479435333633"", ""1640866479435333633"")";petrogustavo;29/03/2023;3271;1451;"En Villavicencio damos inicio a la construcción de la nueva sede de la Esap en el Meta. La inversión total será de 32.000 millones de pesos. 

La educación superior como un derecho. https://t.co/ezxrsZuRh1";"=HYPERLINK(""http://pbs.twimg.com/media/FsWHWU6XoAECy47.jpg"", ""http://pbs.twimg.com/media/FsWHWU6XoAECy47.jpg"")";;;;5423;0;899;101
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640833828058017793"", ""1640833828058017793"")";petrogustavo;28/03/2023;7234;3347;"Entrego un lote de la SAE de 13 hectareas para construir 700 viviendas para víctimas climáticas y de la violencia en Villavicencio.

La SAE entregará todos los predios capturados a narcotraficantes al pueblo. https://t.co/FgCWDH748q";"=HYPERLINK(""http://pbs.twimg.com/media/FsVpqn7XoAAZpja.jpg"", ""http://pbs.twimg.com/media/FsVpqn7XoAAZpja.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640815434051227654"", ""1640815434051227654"")";petrogustavo;28/03/2023;5009;1751;Convocaré en Colombia una conferencia internacional con el objetivo de construir la hoja de ruta que permita el dialogo político efectivo de la sociedad y el gobierno Venezolano.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640814041697222657"", ""1640814041697222657"")";petrogustavo;28/03/2023;3937;1395;La lideresa campesina de Sucre Catalina Perez se vuelve hoy senadora de la República por el Pacto Histórico. https://t.co/ERf9Xxc6bE;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640803754386640909"", ""1640803754386640909"")";petrogustavo;28/03/2023;18302;6047;"Estos trabajadores marchan por orden del patrón contra la reforma que les va a dignificar el trabajo.

Es lo mismo que en los tiempos en que se debatía la libertad de esclavos. Los esclavistas le decían a sus esclavos que si quedaban libres iban a morir de hambre. https://t.co/LsrwUnvb0e";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640781977547620352"", ""1640781977547620352"")";petrogustavo;28/03/2023;3987;1856;"Después de inaugurarlo cuando era alcalde, vuelvo al Zasca San Juan Bosco en Ciudad Bolívar. Un centro de educación para la industrialización y de surgimiento de mas de 80 unidadea productivas.

Así se sale de la pobreza. Economía Popular creciente https://t.co/3GkDXsHBwq";"=HYPERLINK(""http://pbs.twimg.com/media/FsU6b5RWIAsObIE.jpg"", ""http://pbs.twimg.com/media/FsU6b5RWIAsObIE.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FsU6es7WIAUsMeT.jpg"", ""http://pbs.twimg.com/media/FsU6es7WIAUsMeT.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FsU6fqNXsAg-ncu.jpg"", ""http://pbs.twimg.com/media/FsU6fqNXsAg-ncu.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FsU6gWjWIAkl_mc.jpg"", ""http://pbs.twimg.com/media/FsU6gWjWIAkl_mc.jpg"")";4215;0;933;67
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640769969372667918"", ""1640769969372667918"")";petrogustavo;28/03/2023;7803;2892;Con el presidente de asobancaria buscando rutas de crédito para familias que quieran hacer la transición energética en sus casas, para taxistas que busquen cambiar su vehículo a eléctrico y para la Economía Popular. https://t.co/1nfrnc1gKq;"=HYPERLINK(""http://pbs.twimg.com/media/FsUvltSXsAIqULq.jpg"", ""http://pbs.twimg.com/media/FsUvltSXsAIqULq.jpg"")";;;;4215;0;92;8
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640730822507479042"", ""1640730822507479042"")";petrogustavo;28/03/2023;11499;3503;"!Qué vaina! Creo que me engañaron. El reloj que uso me costó 100 euros.
 https://t.co/VkIon92Ir7";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640695953064599561"", ""1640695953064599561"")";petrogustavo;28/03/2023;3107;1503;"Horas trabajadas en un año en los paises de la OCDE. Colombia tiene una de las jornadas laborales más largas de estos países y al mismo tiempo la más baja productividad.

Es esto lo que queremos corregir https://t.co/kXYjE4jbIQ";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640694404053708801"", ""1640694404053708801"")";petrogustavo;28/03/2023;5038;2391;"Esta es una información equivocada, las comisiones reguladoras no son para hacer contrapeso al gobierno. Son asesoras técnicas que siguen la política general del gobierno en servicios públicos.

La constitución le otorga al presidente la función de dirigir los servicios públicos https://t.co/2RWGFw6CKG";;;;;-296;51;949;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640692088814686211"", ""1640692088814686211"")";petrogustavo;28/03/2023;9710;3322;Otra tonelada y media de cocaína que cae cerca de El Salvador, gracias a la inteligencia y ayuda de la Armada Colombiana. https://t.co/iFkZQXzI64;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640465342505041921"", ""1640465342505041921"")";petrogustavo;27/03/2023;7175;2942;Hay con apoyo del gobierno que industrializar el aguacate. La agroindustrialización debe quedar en manos de cooperativas de los mismos productores directos. https://t.co/El79IEBHTz;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640462716748922885"", ""1640462716748922885"")";petrogustavo;27/03/2023;9659;4349;Cae Tonelada y media de cocaína en Nariño. https://t.co/3yEVo72DNR;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640424672486408222"", ""1640424672486408222"")";petrogustavo;27/03/2023;3619;1221;En el consejo económico de mi gobierno. https://t.co/7oVJMlI7ob;"=HYPERLINK(""http://pbs.twimg.com/media/FsP1ilBWwBAPgsw.jpg"", ""http://pbs.twimg.com/media/FsP1ilBWwBAPgsw.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640384608054263809"", ""1640384608054263809"")";petrogustavo;27/03/2023;1788;672;Como lo dije en mi debate sobre el paramilitarismo en Antioquia. Es hora de hacer un pacto por la Verdad.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640384604975628289"", ""1640384604975628289"")";petrogustavo;27/03/2023;5375;2675;"En realidad alias ""La Gata"" debería entregar por sí misma todos sus bienes ilícitos, es hora que hagamos la fase final de la ley de ""Justicia y Paz"" con una evalución de sus beneficiarios sobre donde están todos los bienes y cual la evalución del cumplimiento del gobierno. https://t.co/nXcIg0VDev";"=HYPERLINK(""http://pbs.twimg.com/media/FsPRGv8WYAAk_p9.jpg"", ""http://pbs.twimg.com/media/FsPRGv8WYAAk_p9.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640383119571185666"", ""1640383119571185666"")";petrogustavo;27/03/2023;3785;1911;"El enorme error de Fenalco de confundir trabajadores y trabajadoras asalariadas con sindicalizados.
 https://t.co/lA9RG5F6lF";;;;;-4019;184;816;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640354062393655296"", ""1640354062393655296"")";petrogustavo;27/03/2023;2641;1283;"Unanálisis televisivo sobre mi discurso en la cumbre iberoamericana.

https://t.co/mhS7BRS5mH";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640351007275200513"", ""1640351007275200513"")";petrogustavo;27/03/2023;4881;1743;"Colombia es el país de la Belleza.
Avanza el turismo. https://t.co/HL5CZDA1je";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640347810733211648"", ""1640347810733211648"")";petrogustavo;27/03/2023;3491;1572;"El estado debe defender a sus instituciones y a la ciudadanía de ataques cibernéticos que pueden provenir de cualquier lugar del mundo.

Hoy se ha quedado atrás en esta materia y el Congreso parece no entender de que se trata. https://t.co/AMdVPN0NOf";;;;;1531;55;85;95
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640082107199377410"", ""1640082107199377410"")";petrogustavo;26/03/2023;8692;3181;"Es el momento de la organización popular de Colombia en toda su diversidad.

Es el momento de la Unidad Popular. https://t.co/froAJtdxlv";"=HYPERLINK(""http://pbs.twimg.com/media/FsK9-mpWwAIDHEy.jpg"", ""http://pbs.twimg.com/media/FsK9-mpWwAIDHEy.jpg"")";;;;6808;0;772;228
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1640050356045459458"", ""1640050356045459458"")";petrogustavo;26/03/2023;6497;2489;En la Gran Asamblea Popular en Bogotá. Las juntas de acción comunal de todo el país con el Cambio. https://t.co/9qIydZxn8v;"=HYPERLINK(""http://pbs.twimg.com/media/FsKhGZvWwAIc9AU.jpg"", ""http://pbs.twimg.com/media/FsKhGZvWwAIc9AU.jpg"")";;;;4215;0;872;128
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639806696972320771"", ""1639806696972320771"")";petrogustavo;26/03/2023;5383;1985;Construir las asambleas de gobiernos progresistas en los continentes del mundo, para ayudar a levantar la articulación de la humanidad diversa para afrontar ante la economía fósil y su codicia una alternativa de la Vida qie profundice el proyecto democrático https://t.co/3wdSUEM4t6;"=HYPERLINK(""http://pbs.twimg.com/media/FsHDbbnXoAkKTBg.jpg"", ""http://pbs.twimg.com/media/FsHDbbnXoAkKTBg.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639772186561896449"", ""1639772186561896449"")";petrogustavo;25/03/2023;8492;3532;Más tierra recuperada de las mafias y la corrupción para los campesinos https://t.co/O7QBTPLhZf;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639770800830963714"", ""1639770800830963714"")";petrogustavo;25/03/2023;11964;6016;Es grave lo que aquí se denuncia porque estariamos ante una clara intervención en política de funcionarios que tienen es otra competencia constitucional y legal. https://t.co/judaI4igJh;;;;;-2732;96;849;55
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639762356266840064"", ""1639762356266840064"")";petrogustavo;25/03/2023;5639;2044;Cumbre Iberoamericana alrededor de la transición energética, la soberanía alimentaria y el endedudamiento sostenible para poder asumir la acción climática. https://t.co/KcTCqeHYgT;"=HYPERLINK(""http://pbs.twimg.com/media/FsGbKemX0AEvag6.jpg"", ""http://pbs.twimg.com/media/FsGbKemX0AEvag6.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639641128432549889"", ""1639641128432549889"")";petrogustavo;25/03/2023;4619;1555;En la cumbre Iberoamericana en Santo Domingo. https://t.co/PxJIZDAqWH;"=HYPERLINK(""http://pbs.twimg.com/media/FsEs6I0XsAATQzz.jpg"", ""http://pbs.twimg.com/media/FsEs6I0XsAATQzz.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639621862463356928"", ""1639621862463356928"")";petrogustavo;25/03/2023;5684;2319;Asi va la gran Asamblea de Acciones comunales de Colombia. El cambio necesita de la organización popular, sin ella no es posible. https://t.co/WrItVtibKk;"=HYPERLINK(""http://pbs.twimg.com/media/FsEbYm8WYAAw3e_.jpg"", ""http://pbs.twimg.com/media/FsEbYm8WYAAw3e_.jpg"")";;;;-4588;203;699;98
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639412403904339969"", ""1639412403904339969"")";petrogustavo;24/03/2023;9877;3723;Después de varias discusiones hemos concertado el 95% de la reforma a la salud, faltan 3 puntos por definir. El día lunes se terminaría la ponencia que será presentada al Congreso. https://t.co/nYmZREHrpZ;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639294901174108166"", ""1639294901174108166"")";petrogustavo;24/03/2023;5677;2358;La implementación del Acuerdo de Paz y la seguridad de los firmantes es una prioridad para nuestro gobierno. El primer compromiso del gabinete es el cumplimiento de lo pactado, este es el gobierno de la paz. https://t.co/FVH1vDgO9S;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639130694222856193"", ""1639130694222856193"")";petrogustavo;24/03/2023;7256;3289;Hay una absoluta diferencia entre ciberseguridad y chuzadas. Sus gobiernos señor Uribe Turbay chuzaron, mi gobierno quiere defender a la ciudadania de las chuzadas, eso es ciberseguridad https://t.co/rpttcX6XEr;;;;;1027;0;947;53
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639121594911186944"", ""1639121594911186944"")";petrogustavo;24/03/2023;10112;2807;Los mejores juristas internacionales en defensa de derechos humanos serán contrados para defender a los oficiales de policía que defiendan los derechos humanos en Colombia.;;;;;1027;0;943;57
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639121592373452804"", ""1639121592373452804"")";petrogustavo;24/03/2023;10486;3240;"No quiero jueces que presionen que se bombardeen niños, que hagan falsos positivos, o se masacre a los manifestantes.

Mis tropas jamás bombeardarán niños. Repondo ante el juez miliitar que juzga a mi jefe de policia en el  Caquetá por mis órdenes de no matar a la población civil";;;;;-5267;93;907;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639121560110768128"", ""1639121560110768128"")";petrogustavo;24/03/2023;16446;5004;Yo soy el Comandante en Jefe de las Fuerzas Militares. Soy el único responsable de las acciones en los Pozos, Caquetá.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639120470426411009"", ""1639120470426411009"")";petrogustavo;24/03/2023;4191;1683;"Que tontería que tumben la posibilidad de defensa de la sociedad ante ataques telemáticos. Supongo que Uribe Turbay no sabe que es eso 
. https://t.co/xgyB3Dldyy";;;;;-296;87;913;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1639040155318091776"", ""1639040155318091776"")";petrogustavo;23/03/2023;7363;3544;"El FMI respalda las reformas sociales presentadas y la política económica del gobierno.

https://t.co/nBKjgtb6mm";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638961995767599104"", ""1638961995767599104"")";petrogustavo;23/03/2023;8595;4965;"El fondo de Vida que crítica aquí el fiscal fue creado en el plan de desarrollo del presidente Duque e igual podía contratar directamente.

¿Por qué el fiscal no lo criticó en el gobierno de Duque y si en este gobierno? https://t.co/LQH3tOrfZD";"=HYPERLINK(""http://pbs.twimg.com/media/Fr7DPtgWYAA_cDJ.jpg"", ""http://pbs.twimg.com/media/Fr7DPtgWYAA_cDJ.jpg"")";;;;-296;53;947;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638886045923065858"", ""1638886045923065858"")";petrogustavo;23/03/2023;5520;2161;La vías terciarias, las del campesinado, en vez de ser contratadas con oscuras empresas, serán contratadas con el campesinado mismo de la región, así no se robarán la plata y se dará mucho empleo en el lugar.;;;;;-296;59;941;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638886044564168705"", ""1638886044564168705"")";petrogustavo;23/03/2023;6988;3236;"La procuradora critica la tesis de Mazzucato sobre la importancia de la contratación pública con acciones comunales y populares.

Esta es la forma de democratizar la economía. ¿No se han cansado acaso se engordar grandes carteles de la contratación? https://t.co/49JP7T0a5i";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638878981163286529"", ""1638878981163286529"")";petrogustavo;23/03/2023;3233;1538;"La ausencia de compradores de pasta de coca ahora arroja hambre en los territorios cocaleros.

Las asambleas de campesinos con el gobierno para implementar programas de sustitución de tierras, revitalización de las selvas y cultivos agroindustriales son prioritarias https://t.co/bLmQyU8S2b";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638877493074571264"", ""1638877493074571264"")";petrogustavo;23/03/2023;5174;1952;"Creo que en la reforma política no queda ningun tema progresista.

Sin listas cerradas y cremalleras, es decir que permitan igualdad de curules para hombres y mujeres y sin financiación estatal de las campañas, la reforma no aporta a un avance en la calidad de la política https://t.co/G5JPa6ULsq";;;;;-891;225;775;0
